signal_date,entry_date,exit_date,holding_days,strategy,moneyness,call_code,put_code,spot_at_signal,call_strike,put_strike,dte,entry_call_price,entry_put_price,exit_call_price,exit_put_price,entry_premium,exit_premium,net_pnl,return_on_premium,entry_mode_used
2024-01-12,2024-01-15,2024-01-17,3,3% OTM strangle,0.03,MO2402-C-5800.CFE,MO2402-P-5400.CFE,5574.4926,5800.0,5400.0,27,42.2,100.0,18.4,221.0,142.91099999999997,238.203,9529.200000000003,0.6667926191825685,next_open
2024-01-12,2024-01-15,2024-01-19,5,3% OTM strangle,0.03,MO2402-C-5800.CFE,MO2402-P-5400.CFE,5574.4926,5800.0,5400.0,27,42.2,100.0,12.6,249.0,142.91099999999997,260.29200000000003,11738.100000000006,0.8213573482796992,next_open
2024-01-15,2024-01-16,2024-01-16,1,3% OTM strangle,0.03,MO2402-C-5800.CFE,MO2402-P-5300.CFE,5559.376,5800.0,5300.0,24,37.2,65.0,34.2,70.0,102.711,103.679,96.80000000000035,0.009424501757358058,next_open
2024-01-15,2024-01-16,2024-01-18,3,3% OTM strangle,0.03,MO2402-C-5800.CFE,MO2402-P-5300.CFE,5559.376,5800.0,5300.0,24,37.2,65.0,21.6,167.4,102.711,188.055,8534.400000000001,0.83091392353302,next_open
2024-01-15,2024-01-16,2024-01-22,5,3% OTM strangle,0.03,MO2402-C-5800.CFE,MO2402-P-5300.CFE,5559.376,5800.0,5300.0,24,37.2,65.0,9.2,530.0,102.711,536.504,43379.3,4.223432738460341,next_open
2024-01-16,2024-01-17,2024-01-17,1,3% OTM strangle,0.03,MO2402-C-5800.CFE,MO2402-P-5300.CFE,5539.4741,5800.0,5300.0,23,33.0,75.0,18.4,169.4,108.53999999999999,186.86100000000002,7832.100000000002,0.7215865118850195,next_open
2024-01-16,2024-01-17,2024-01-19,3,3% OTM strangle,0.03,MO2402-C-5800.CFE,MO2402-P-5300.CFE,5539.4741,5800.0,5300.0,23,33.0,75.0,12.6,187.0,108.53999999999999,198.602,9006.2,0.8297586143357288,next_open
2024-01-16,2024-01-17,2024-01-23,5,3% OTM strangle,0.03,MO2402-C-5800.CFE,MO2402-P-5300.CFE,5539.4741,5800.0,5300.0,23,33.0,75.0,6.8,347.0,108.53999999999999,352.031,24349.100000000002,2.2433296480560165,next_open
2024-01-17,2024-01-18,2024-01-18,1,3% OTM strangle,0.03,MO2402-C-5600.CFE,MO2402-P-5200.CFE,5389.1216,5600.0,5200.0,22,38.0,116.4,48.2,124.6,155.172,171.936,1676.400000000001,0.10803495475987943,next_open
2024-01-17,2024-01-18,2024-01-22,3,3% OTM strangle,0.03,MO2402-C-5600.CFE,MO2402-P-5200.CFE,5389.1216,5600.0,5200.0,22,38.0,116.4,20.2,446.6,155.172,464.466,30929.399999999998,1.9932333152888408,next_open
2024-01-17,2024-01-18,2024-01-24,5,3% OTM strangle,0.03,MO2402-C-5600.CFE,MO2402-P-5200.CFE,5389.1216,5600.0,5200.0,22,38.0,116.4,21.6,214.8,155.172,235.21800000000002,8004.600000000002,0.5158533756090018,next_open
2024-01-18,2024-01-19,2024-01-19,1,3% OTM strangle,0.03,MO2402-C-5600.CFE,MO2402-P-5200.CFE,5373.4239,5600.0,5200.0,21,46.2,124.6,31.4,134.2,171.654,164.772,-688.2000000000005,-0.04009227865357058,next_open
2024-01-18,2024-01-19,2024-01-23,3,3% OTM strangle,0.03,MO2402-C-5600.CFE,MO2402-P-5200.CFE,5373.4239,5600.0,5200.0,21,46.2,124.6,16.0,281.0,171.654,295.515,12386.099999999999,0.7215736306756614,next_open
2024-01-18,2024-01-19,2024-01-25,5,3% OTM strangle,0.03,MO2402-C-5600.CFE,MO2402-P-5200.CFE,5373.4239,5600.0,5200.0,21,46.2,124.6,39.4,97.0,171.654,135.71800000000002,-3593.5999999999976,-0.20935136961562198,next_open
2024-01-19,2024-01-22,2024-01-22,1,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5306.9862,5500.0,5100.0,20,49.0,98.6,27.4,371.0,148.33799999999997,396.40799999999996,24807.0,1.6723294098612633,next_open
2024-01-19,2024-01-22,2024-01-24,3,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5306.9862,5500.0,5100.0,20,49.0,98.6,32.6,162.8,148.33799999999997,194.423,4608.500000000004,0.3106756191940032,next_open
2024-01-19,2024-01-22,2024-01-26,5,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5306.9862,5500.0,5100.0,20,49.0,98.6,40.2,85.0,148.33799999999997,124.574,-2376.399999999997,-0.1602017015195026,next_open
2024-01-22,2024-01-23,2024-01-23,1,3% OTM strangle,0.03,MO2402-C-5200.CFE,MO2402-P-4800.CFE,5000.8336,5200.0,4800.0,17,72.6,186.0,79.0,80.0,259.893,158.205,-10168.799999999996,-0.3912687144324779,next_open
2024-01-22,2024-01-23,2024-01-25,3,3% OTM strangle,0.03,MO2402-C-5200.CFE,MO2402-P-4800.CFE,5000.8336,5200.0,4800.0,17,72.6,186.0,200.2,17.0,259.893,216.11399999999998,-4377.9,-0.16845009292285673,next_open
2024-01-22,2024-01-23,2024-01-29,5,3% OTM strangle,0.03,MO2402-C-5200.CFE,MO2402-P-4800.CFE,5000.8336,5200.0,4800.0,17,72.6,186.0,80.2,43.2,259.893,122.783,-13710.999999999996,-0.527563266421181,next_open
2024-01-23,2024-01-24,2024-01-24,1,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5079.6315,5300.0,4900.0,16,65.0,94.4,75.2,80.0,160.197,154.42399999999998,-577.3000000000025,-0.036036879592002496,next_open
2024-01-23,2024-01-24,2024-01-26,3,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5079.6315,5300.0,4900.0,16,65.0,94.4,101.4,33.8,160.197,134.524,-2567.3,-0.16025893119097112,next_open
2024-01-23,2024-01-24,2024-01-30,5,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5079.6315,5300.0,4900.0,16,65.0,94.4,31.0,148.2,160.197,178.304,1810.6999999999998,0.11302958232676016,next_open
2024-01-24,2024-01-25,2024-01-25,1,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5143.4078,5300.0,4900.0,15,73.0,65.0,143.4,26.8,138.69,169.34900000000002,3065.900000000002,0.22106135986733016,next_open
2024-01-24,2024-01-25,2024-01-29,3,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5143.4078,5300.0,4900.0,15,73.0,65.0,51.2,69.6,138.69,120.196,-1849.4,-0.13334775398370466,next_open
2024-01-24,2024-01-25,2024-01-31,5,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5143.4078,5300.0,4900.0,15,73.0,65.0,15.8,245.0,138.69,259.49600000000004,12080.600000000004,0.8710505443795518,next_open
2024-01-25,2024-01-26,2024-01-26,1,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5316.195,5500.0,5100.0,14,62.0,68.0,40.2,85.0,130.64999999999998,124.574,-607.5999999999979,-0.04650593187906605,next_open
2024-01-25,2024-01-26,2024-01-30,3,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5316.195,5500.0,5100.0,14,62.0,68.0,11.4,266.0,130.64999999999998,276.013,14536.3,1.1126138538078838,next_open
2024-01-25,2024-01-26,2024-02-01,5,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5316.195,5500.0,5100.0,14,62.0,68.0,4.0,420.0,130.64999999999998,421.88,29123.0,2.2290853425181787,next_open
2024-01-26,2024-01-29,2024-01-29,1,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5269.7646,5500.0,5100.0,13,49.8,79.8,18.4,153.0,130.248,170.543,4029.500000000002,0.3093713531109884,next_open
2024-01-26,2024-01-29,2024-01-31,3,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5269.7646,5500.0,5100.0,13,49.8,79.8,5.8,400.0,130.248,403.771,27352.300000000003,2.1000168908543704,next_open
2024-01-26,2024-01-29,2024-02-02,5,3% OTM strangle,0.03,MO2402-C-5500.CFE,MO2402-P-5100.CFE,5269.7646,5500.0,5100.0,13,49.8,79.8,3.2,590.4,130.248,590.6320000000001,46038.40000000001,3.5346723174252204,next_open
2024-01-29,2024-01-30,2024-01-30,1,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5131.2465,5300.0,4900.0,10,43.6,75.6,31.0,148.2,119.79599999999998,178.304,5850.800000000002,0.48839694146716106,next_open
2024-01-29,2024-01-30,2024-02-01,3,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5131.2465,5300.0,4900.0,10,43.6,75.6,9.6,261.4,119.79599999999998,269.645,14984.9,1.250868142508932,next_open
2024-01-29,2024-01-30,2024-02-05,5,3% OTM strangle,0.03,MO2402-C-5300.CFE,MO2402-P-4900.CFE,5131.2465,5300.0,4900.0,10,43.6,75.6,1.0,730.4,119.79599999999998,727.7429999999999,60794.7,5.0748522488229995,next_open
2024-02-19,2024-02-20,2024-02-20,1,3% OTM strangle,0.03,MO2403-C-5200.CFE,MO2403-P-4800.CFE,5029.5861,5200.0,4800.0,25,109.8,145.6,79.4,85.0,256.67699999999996,163.578,-9309.899999999996,-0.3627087740623428,next_open
2024-02-19,2024-02-20,2024-02-22,3,3% OTM strangle,0.03,MO2403-C-5200.CFE,MO2403-P-4800.CFE,5029.5861,5200.0,4800.0,25,109.8,145.6,129.8,51.4,256.67699999999996,180.294,-7638.299999999996,-0.29758412323659683,next_open
2024-02-19,2024-02-20,2024-02-26,5,3% OTM strangle,0.03,MO2403-C-5200.CFE,MO2403-P-4800.CFE,5029.5861,5200.0,4800.0,25,109.8,145.6,153.6,31.6,256.67699999999996,184.274,-7240.2999999999965,-0.28207825399237163,next_open
2024-02-20,2024-02-21,2024-02-21,1,3% OTM strangle,0.03,MO2403-C-5200.CFE,MO2403-P-4800.CFE,5046.0121,5200.0,4800.0,24,68.6,98.8,83.0,77.8,168.23699999999997,159.996,-824.0999999999957,-0.0489844683393068,next_open
2024-02-20,2024-02-21,2024-02-23,3,3% OTM strangle,0.03,MO2403-C-5200.CFE,MO2403-P-4800.CFE,5046.0121,5200.0,4800.0,24,68.6,98.8,171.0,39.8,168.23699999999997,209.746,4150.900000000004,0.24672931638105797,next_open
2024-02-20,2024-02-21,2024-02-27,5,3% OTM strangle,0.03,MO2403-C-5200.CFE,MO2403-P-4800.CFE,5046.0121,5200.0,4800.0,24,68.6,98.8,259.0,13.4,168.23699999999997,271.03799999999995,10280.099999999999,0.611048699156547,next_open
2024-02-21,2024-02-22,2024-02-22,1,3% OTM strangle,0.03,MO2403-C-5300.CFE,MO2403-P-4900.CFE,5073.4821,5300.0,4900.0,23,60.0,100.0,94.0,75.2,160.79999999999998,168.35399999999998,755.4000000000002,0.04697761194029852,next_open
2024-02-21,2024-02-22,2024-02-26,3,3% OTM strangle,0.03,MO2403-C-5300.CFE,MO2403-P-4900.CFE,5073.4821,5300.0,4900.0,23,60.0,100.0,111.8,45.4,160.79999999999998,156.414,-438.59999999999957,-0.02727611940298505,next_open
2024-02-21,2024-02-22,2024-02-28,5,3% OTM strangle,0.03,MO2403-C-5300.CFE,MO2403-P-4900.CFE,5073.4821,5300.0,4900.0,23,60.0,100.0,89.0,75.6,160.79999999999998,163.777,297.7000000000004,0.018513681592039827,next_open
2024-02-22,2024-02-23,2024-02-23,1,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-4900.CFE,5151.5343,5400.0,4900.0,22,70.0,70.0,91.0,57.4,140.7,147.65800000000002,695.8000000000027,0.04945273631840816,next_open
2024-02-22,2024-02-23,2024-02-27,3,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-4900.CFE,5151.5343,5400.0,4900.0,22,70.0,70.0,140.4,20.8,140.7,160.394,1969.4000000000017,0.1399715707178395,next_open
2024-02-22,2024-02-23,2024-02-29,5,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-4900.CFE,5151.5343,5400.0,4900.0,22,70.0,70.0,122.0,27.0,140.7,148.255,755.5000000000007,0.053695806680881364,next_open
2024-02-23,2024-02-26,2024-02-26,1,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-5000.CFE,5225.6697,5400.0,5000.0,21,90.4,80.6,75.8,67.2,171.855,142.285,-2956.999999999999,-0.17206365831660406,next_open
2024-02-23,2024-02-26,2024-02-28,3,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-5000.CFE,5225.6697,5400.0,5000.0,21,90.4,80.6,62.4,109.0,171.855,170.543,-131.19999999999834,-0.007634342905356163,next_open
2024-02-23,2024-02-26,2024-03-01,5,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-5000.CFE,5225.6697,5400.0,5000.0,21,90.4,80.6,141.0,33.2,171.855,173.32899999999998,147.39999999999895,0.0085769980506822,next_open
2024-02-26,2024-02-27,2024-02-27,1,3% OTM strangle,0.03,MO2403-C-5500.CFE,MO2403-P-5000.CFE,5255.3962,5500.0,5000.0,18,45.0,80.0,98.0,32.4,125.62499999999999,129.74800000000002,412.3000000000033,0.032819900497512704,next_open
2024-02-26,2024-02-27,2024-02-29,3,3% OTM strangle,0.03,MO2403-C-5500.CFE,MO2403-P-5000.CFE,5255.3962,5500.0,5000.0,18,45.0,80.0,86.0,40.4,125.62499999999999,125.768,14.30000000000149,0.0011383084577115616,next_open
2024-02-26,2024-02-27,2024-03-04,5,3% OTM strangle,0.03,MO2403-C-5500.CFE,MO2403-P-5000.CFE,5255.3962,5500.0,5000.0,18,45.0,80.0,92.4,32.6,125.62499999999999,124.375,-124.99999999999858,-0.009950248756218794,next_open
2024-02-27,2024-02-28,2024-02-28,1,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5394.0342,5600.0,5200.0,17,70.2,74.8,30.8,204.8,145.725,234.42200000000003,8869.700000000003,0.6086601475381714,next_open
2024-02-27,2024-02-28,2024-03-01,3,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5394.0342,5600.0,5200.0,17,70.2,74.8,67.2,74.6,145.725,141.091,-463.3999999999986,-0.03179962257677122,next_open
2024-02-27,2024-02-28,2024-03-05,5,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5394.0342,5600.0,5200.0,17,70.2,74.8,32.0,89.4,145.725,120.793,-2493.199999999999,-0.17108938068279286,next_open
2024-02-28,2024-02-29,2024-02-29,1,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-4900.CFE,5152.0519,5400.0,4900.0,16,58.0,80.0,122.0,27.0,138.69,148.255,956.4999999999998,0.06896676040089407,next_open
2024-02-28,2024-02-29,2024-03-04,3,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-4900.CFE,5152.0519,5400.0,4900.0,16,58.0,80.0,134.6,22.2,138.69,156.016,1732.5999999999995,0.12492609416684688,next_open
2024-02-28,2024-02-29,2024-03-06,5,3% OTM strangle,0.03,MO2403-C-5400.CFE,MO2403-P-4900.CFE,5152.0519,5400.0,4900.0,16,58.0,80.0,90.2,13.8,138.69,103.48,-3520.9999999999995,-0.2538755497872954,next_open
2024-02-29,2024-03-01,2024-03-01,1,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5100.CFE,5344.6052,5600.0,5100.0,15,63.0,63.4,67.2,50.4,127.032,117.012,-1001.9999999999995,-0.07887776308331756,next_open
2024-02-29,2024-03-01,2024-03-05,3,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5100.CFE,5344.6052,5600.0,5100.0,15,63.0,63.4,32.0,59.0,127.032,90.545,-3648.6999999999994,-0.2872268404811386,next_open
2024-02-29,2024-03-01,2024-03-07,5,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5100.CFE,5344.6052,5600.0,5100.0,15,63.0,63.4,15.0,45.4,127.032,60.098,-6693.4,-0.5269066062094591,next_open
2024-03-01,2024-03-04,2024-03-04,1,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5401.9394,5600.0,5200.0,14,74.2,71.8,59.0,72.0,146.73,130.345,-1638.499999999999,-0.11166768895249773,next_open
2024-03-01,2024-03-04,2024-03-06,3,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5401.9394,5600.0,5200.0,14,74.2,71.8,31.6,63.0,146.73,94.127,-5260.299999999999,-0.35850201049546787,next_open
2024-03-01,2024-03-04,2024-03-08,5,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5401.9394,5600.0,5200.0,14,74.2,71.8,11.6,27.8,146.73,39.202999999999996,-10752.699999999999,-0.7328221904177742,next_open
2024-03-04,2024-03-05,2024-03-05,1,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5428.3356,5600.0,5200.0,11,55.0,80.0,32.0,89.4,135.67499999999998,120.793,-1488.1999999999975,-0.10968859406670335,next_open
2024-03-04,2024-03-05,2024-03-07,3,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5428.3356,5600.0,5200.0,11,55.0,80.0,15.0,74.6,135.67499999999998,89.152,-4652.299999999998,-0.3429003132485719,next_open
2024-03-04,2024-03-05,2024-03-11,5,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5428.3356,5600.0,5200.0,11,55.0,80.0,27.4,8.8,135.67499999999998,36.019000000000005,-9965.599999999999,-0.7345199926294453,next_open
2024-03-05,2024-03-06,2024-03-06,1,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5375.1317,5600.0,5200.0,10,30.0,90.0,31.6,63.0,120.6,94.127,-2647.2999999999997,-0.21951077943615255,next_open
2024-03-05,2024-03-06,2024-03-08,3,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5375.1317,5600.0,5200.0,10,30.0,90.0,11.6,27.8,120.6,39.202999999999996,-8139.699999999999,-0.6749336650082918,next_open
2024-03-05,2024-03-06,2024-03-12,5,3% OTM strangle,0.03,MO2403-C-5600.CFE,MO2403-P-5200.CFE,5375.1317,5600.0,5200.0,10,30.0,90.0,22.0,3.8,120.6,25.671,-9492.9,-0.787139303482587,next_open
2024-03-15,2024-03-18,2024-03-18,1,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5300.CFE,5555.6442,5800.0,5300.0,35,79.8,75.0,98.6,51.2,155.57399999999998,149.05100000000002,-652.2999999999968,-0.041928599894583723,next_open
2024-03-15,2024-03-18,2024-03-20,3,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5300.CFE,5555.6442,5800.0,5300.0,35,79.8,75.0,82.2,48.2,155.57399999999998,129.74800000000002,-2582.5999999999967,-0.16600460231144004,next_open
2024-03-15,2024-03-18,2024-03-22,5,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5300.CFE,5555.6442,5800.0,5300.0,35,79.8,75.0,57.6,55.2,155.57399999999998,112.236,-4333.799999999998,-0.278568398318485,next_open
2024-03-18,2024-03-19,2024-03-19,1,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5648.0117,5900.0,5400.0,32,57.2,80.0,46.2,87.4,137.88599999999997,132.93200000000002,-495.3999999999951,-0.03592823056727987,next_open
2024-03-18,2024-03-19,2024-03-21,3,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5648.0117,5900.0,5400.0,32,57.2,80.0,52.0,66.4,137.88599999999997,117.808,-2007.799999999996,-0.14561304265842773,next_open
2024-03-18,2024-03-19,2024-03-25,5,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5648.0117,5900.0,5400.0,32,57.2,80.0,18.0,125.0,137.88599999999997,142.285,439.90000000000293,0.03190316638382454,next_open
2024-03-19,2024-03-20,2024-03-20,1,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5400.CFE,5607.4754,5800.0,5400.0,31,72.0,89.0,82.2,69.0,161.80499999999998,150.444,-1136.099999999999,-0.07021414665801422,next_open
2024-03-19,2024-03-20,2024-03-22,3,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5400.CFE,5607.4754,5800.0,5400.0,31,72.0,89.0,57.6,82.4,161.80499999999998,139.3,-2250.499999999997,-0.13908717283149452,next_open
2024-03-19,2024-03-20,2024-03-26,5,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5400.CFE,5607.4754,5800.0,5400.0,31,72.0,89.0,26.8,146.8,161.80499999999998,172.73200000000003,1092.7000000000048,0.06753190568894687,next_open
2024-03-20,2024-03-21,2024-03-21,1,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5659.1539,5900.0,5400.0,30,57.2,67.0,52.0,66.4,124.82099999999998,117.808,-701.2999999999977,-0.05618445614119401,next_open
2024-03-20,2024-03-21,2024-03-25,3,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5659.1539,5900.0,5400.0,30,57.2,67.0,18.0,125.0,124.82099999999998,142.285,1746.4000000000012,0.13991235449163214,next_open
2024-03-20,2024-03-21,2024-03-27,5,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5659.1539,5900.0,5400.0,30,57.2,67.0,8.4,267.6,124.82099999999998,274.62,14979.900000000003,1.200110558319514,next_open
2024-03-21,2024-03-22,2024-03-22,1,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5658.2794,5900.0,5400.0,29,49.0,69.0,35.8,82.4,118.58999999999999,117.60900000000001,-98.09999999999803,-0.008272198330381824,next_open
2024-03-21,2024-03-22,2024-03-26,3,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5658.2794,5900.0,5400.0,29,49.0,69.0,15.0,146.8,118.58999999999999,160.991,4240.100000000002,0.35754279450206616,next_open
2024-03-21,2024-03-22,2024-03-28,5,3% OTM strangle,0.03,MO2404-C-5900.CFE,MO2404-P-5400.CFE,5658.2794,5900.0,5400.0,29,49.0,69.0,10.2,170.2,118.58999999999999,179.498,6090.8,0.5136014841048994,next_open
2024-03-22,2024-03-25,2024-03-25,1,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5400.CFE,5595.8848,5800.0,5400.0,28,56.0,84.0,30.4,125.0,140.7,154.62300000000002,1392.300000000003,0.09895522388059723,next_open
2024-03-22,2024-03-25,2024-03-27,3,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5400.CFE,5595.8848,5800.0,5400.0,28,56.0,84.0,15.0,267.6,140.7,281.187,14048.700000000003,0.998486140724947,next_open
2024-03-22,2024-03-25,2024-03-29,5,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5400.CFE,5595.8848,5800.0,5400.0,28,56.0,84.0,22.2,125.8,140.7,147.26,656.0000000000002,0.04662402274342575,next_open
2024-03-25,2024-03-26,2024-03-26,1,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5300.CFE,5466.0615,5700.0,5300.0,25,52.0,85.0,43.4,100.8,137.68499999999997,143.47899999999998,579.4000000000011,0.042081562987979895,next_open
2024-03-25,2024-03-26,2024-03-28,3,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5300.CFE,5466.0615,5700.0,5300.0,25,52.0,85.0,31.8,120.6,137.68499999999997,151.638,1395.3000000000031,0.10134001525220636,next_open
2024-03-25,2024-03-26,2024-04-01,5,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5300.CFE,5466.0615,5700.0,5300.0,25,52.0,85.0,62.8,40.0,137.68499999999997,102.286,-3539.8999999999974,-0.2571013545411626,next_open
2024-03-26,2024-03-27,2024-03-27,1,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5200.CFE,5447.7484,5700.0,5200.0,24,42.4,69.0,25.0,155.4,111.957,179.49800000000002,6754.100000000002,0.6032762578489959,next_open
2024-03-26,2024-03-27,2024-03-29,3,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5200.CFE,5447.7484,5700.0,5200.0,24,42.4,69.0,37.0,52.6,111.957,89.152,-2280.499999999999,-0.20369427548076488,next_open
2024-03-26,2024-03-27,2024-04-02,5,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5200.CFE,5447.7484,5700.0,5200.0,24,42.4,69.0,46.8,26.0,111.957,72.43599999999999,-3952.1,-0.35300159882812154,next_open
2024-03-27,2024-03-28,2024-03-28,1,3% OTM strangle,0.03,MO2404-C-5500.CFE,MO2404-P-5100.CFE,5266.2306,5500.0,5100.0,23,65.0,109.8,81.6,57.0,175.674,137.90699999999998,-3776.7000000000025,-0.21498343522661306,next_open
2024-03-27,2024-03-28,2024-04-01,3,3% OTM strangle,0.03,MO2404-C-5500.CFE,MO2404-P-5100.CFE,5266.2306,5500.0,5100.0,23,65.0,109.8,147.0,12.8,175.674,159.001,-1667.3000000000002,-0.0949087514373214,next_open
2024-03-27,2024-03-28,2024-04-03,5,3% OTM strangle,0.03,MO2404-C-5500.CFE,MO2404-P-5100.CFE,5266.2306,5500.0,5100.0,23,65.0,109.8,93.2,15.8,175.674,108.455,-6721.900000000001,-0.38263488051732186,next_open
2024-03-28,2024-03-29,2024-03-29,1,3% OTM strangle,0.03,MO2404-C-5600.CFE,MO2404-P-5200.CFE,5382.2363,5600.0,5200.0,22,53.8,86.0,60.4,52.6,140.499,112.435,-2806.399999999999,-0.19974519391597087,next_open
2024-03-28,2024-03-29,2024-04-02,3,3% OTM strangle,0.03,MO2404-C-5600.CFE,MO2404-P-5200.CFE,5382.2363,5600.0,5200.0,22,53.8,86.0,78.0,26.0,140.499,103.48,-3701.899999999999,-0.26348230236514136,next_open
2024-03-28,2024-03-29,2024-04-08,5,3% OTM strangle,0.03,MO2404-C-5600.CFE,MO2404-P-5200.CFE,5382.2363,5600.0,5200.0,22,53.8,86.0,22.2,45.0,140.499,66.864,-7363.499999999999,-0.5240962569128605,next_open
2024-03-29,2024-04-01,2024-04-01,1,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5200.CFE,5441.2603,5700.0,5200.0,21,41.8,44.8,62.8,22.4,87.03299999999999,84.77399999999999,-225.90000000000003,-0.02595567198648789,next_open
2024-03-29,2024-04-01,2024-04-03,3,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5200.CFE,5441.2603,5700.0,5200.0,21,41.8,44.8,32.4,27.6,87.03299999999999,59.7,-2733.2999999999984,-0.3140532901313293,next_open
2024-03-29,2024-04-01,2024-04-09,5,3% OTM strangle,0.03,MO2404-C-5700.CFE,MO2404-P-5200.CFE,5441.2603,5700.0,5200.0,21,41.8,44.8,18.0,21.4,87.03299999999999,39.202999999999996,-4782.999999999999,-0.549561660519573,next_open
2024-04-01,2024-04-02,2024-04-02,1,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5300.CFE,5559.0557,5800.0,5300.0,18,35.4,41.8,27.0,44.6,77.58599999999998,71.24199999999999,-634.3999999999994,-0.08176732915732214,next_open
2024-04-01,2024-04-02,2024-04-08,3,3% OTM strangle,0.03,MO2404-C-5800.CFE,MO2404-P-5300.CFE,5559.0557,5800.0,5300.0,18,35.4,41.8,6.2,78.0,77.58599999999998,83.779,619.3000000000012,0.07982110174516038,next_open
