signal_date,holding_days,event_type,classification_reason,future_index_return,future_abs_return,future_gap_return_next_open,future_rv_5d,signal_rv20,rv_expansion_ratio,call_leg_pnl,put_leg_pnl,straddle_return,iv_change
2026-01-21,5,noise_theta_decay,default muted/noise bucket,0.0184432475179261,0.0184432475179261,0.0030054998012896,0.181636039740642,0.192334756594457,0.9443745007753667,88.6,-34.400000000000006,0.1278532862140251,
2026-01-22,1,noise_theta_decay,default muted/noise bucket,0.019423695651797,0.019423695651797,0.0026986722035005,0.194218773404327,0.192295593352634,1.0100011654877927,130.0,-42.599999999999994,0.2119224390866183,
2026-01-22,3,noise_theta_decay,muted realized move or negative straddle return,0.0087621460828395,0.0087621460828395,0.0026986722035005,0.194218773404327,0.192295593352634,1.0100011654877927,43.80000000000001,-4.800000000000011,0.0890547263681594,
2026-01-22,5,noise_theta_decay,muted realized move or negative straddle return,0.002751251554635,0.002751251554635,0.0026986722035005,0.194218773404327,0.192295593352634,1.0100011654877927,0.19999999999998863,-0.5999999999999943,-0.0109656843985199,
2026-01-23,1,noise_theta_decay,default muted/noise bucket,-0.012432119597337,0.012432119597337,0.0050146481823709,0.1076244110825161,0.1972390711447037,0.545654623386245,-102.4,120.60000000000002,0.029478428426794,
2026-01-23,3,noise_theta_decay,muted realized move or negative straddle return,-0.0083758878411599,0.0083758878411599,0.0050146481823709,0.1076244110825161,0.1972390711447037,0.545654623386245,-86.4,63.60000000000002,-0.0593444157766962,
2026-01-23,5,trend_vol_expansion,large future move without single-leg shock dominance,-0.0254857784743767,0.0254857784743767,0.0050146481823709,0.1076244110825161,0.1972390711447037,0.545654623386245,-148.2,134.0,-0.0407132826023056,
2026-01-26,1,noise_theta_decay,muted realized move or negative straddle return,0.0019985572775689,0.0019985572775689,-0.0047817838989713,0.2368797594548897,0.2066091495015272,1.1465114687630944,28.0,-48.599999999999994,-0.0548732110373243,
2026-01-26,3,noise_theta_decay,muted realized move or negative straddle return,-0.0039720351644614,0.0039720351644614,-0.0047817838989713,0.2368797594548897,0.2066091495015272,1.1465114687630944,-15.0,-43.19999999999999,-0.1368685208319633,
2026-01-26,5,down_shock,negative future return with dominant put leg,-0.0466211527924819,0.0466211527924819,-0.0047817838989713,0.2368797594548897,0.2066091495015272,1.1465114687630944,-115.6,267.20000000000005,0.3206478620115285,
2026-01-27,1,trend_vol_expansion,future RV expanded versus signal RV20,0.0021045308250327,0.0021045308250327,0.0012645080113244,0.3628168074500863,0.2042065497457251,1.7767148404488509,-12.199999999999989,-13.0,-0.0660159874783385,
2026-01-27,3,trend_vol_expansion,future RV expanded versus signal RV20,-0.0151861932661144,0.0151861932661144,0.0012645080113244,0.3628168074500863,0.2042065497457251,1.7767148404488509,-82.0,42.80000000000001,-0.0971636201017383,
2026-01-27,5,trend_vol_expansion,future RV expanded versus signal RV20,-0.0206453274959788,0.0206453274959788,0.0012645080113244,0.3628168074500863,0.2042065497457251,1.7767148404488509,-125.8,73.60000000000002,-0.1260864218234668,
2026-01-28,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.0080462808503702,0.0080462808503702,-0.0022844013147085,0.3606383078924727,0.2039299114486475,1.7684424287277085,-27.400000000000006,14.600000000000023,-0.040965023146626,
2026-01-28,3,down_shock,negative future return with dominant put leg,-0.0505209425498039,0.0505209425498039,-0.0022844013147085,0.3606383078924727,0.2039299114486475,1.7684424287277085,-128.0,325.00000000000006,0.4673865133461426,
2026-01-28,5,trend_vol_expansion,future RV expanded versus signal RV20,-0.0229378844990217,0.0229378844990217,-0.0022844013147085,0.3606383078924727,0.2039299114486475,1.7684424287277085,-113.60000000000001,62.0,-0.134978558017548,
2026-01-29,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.0092828230005383,0.0092828230005383,-0.0092258632998147,0.37155323269998,0.2092329264453761,1.7757875828256906,-19.0,22.80000000000001,-0.0002388676134042,
2026-01-29,3,trend_vol_expansion,future RV expanded versus signal RV20,-0.0147746814778371,0.0147746814778371,-0.0092258632998147,0.37155323269998,0.2092329264453761,1.7757875828256906,-62.19999999999999,40.60000000000002,-0.06515178367327,
2026-01-29,5,trend_vol_expansion,future RV expanded versus signal RV20,-0.0316998856977469,0.0316998856977469,-0.0092258632998147,0.37155323269998,0.2092329264453761,1.7757875828256906,-133.2,109.40000000000003,-0.0707741622296362,
2026-01-30,1,down_shock,negative future return with dominant put leg,-0.0338506031410369,0.0338506031410369,-0.0106754441380432,0.3715877062382278,0.2140310680976556,1.7361391013975789,-73.39999999999999,216.60000000000002,0.3395939434975027,
2026-01-30,3,trend_vol_expansion,future RV expanded versus signal RV20,-0.0057832595907164,0.0057832595907164,-0.0106754441380432,0.3715877062382278,0.2140310680976556,1.7361391013975789,-42.0,-33.400000000000006,-0.1939979589233321,
2026-01-30,5,trend_vol_expansion,future RV expanded versus signal RV20,-0.0246262314093916,0.0246262314093916,-0.0106754441380432,0.3715877062382278,0.2140310680976556,1.7361391013975789,-114.8,71.60000000000002,-0.1153993346875091,
2026-02-02,1,trend_vol_expansion,large future move without single-leg shock dominance,0.0292990785209619,0.0292990785209619,0.0104488683071728,0.2999024400868889,0.2541383656807005,1.1800754257768635,42.0,-110.2,-0.1548459419639995,
2026-02-02,3,noise_theta_decay,muted realized move or negative straddle return,0.0116167303516476,0.0116167303516476,0.0104488683071728,0.2999024400868889,0.2541383656807005,1.1800754257768635,-60.599999999999994,-79.4,-0.3073900881856809,
2026-02-02,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0323932446361532,0.0323932446361532,0.0104488683071728,0.2999024400868889,0.2541383656807005,1.1800754257768635,37.0,-158.0,-0.2670232528345396,
2026-02-03,1,noise_theta_decay,muted realized move or negative straddle return,-0.0002412809880156,0.0002412809880156,-0.0030327803251538,0.2239330187895632,0.2705649008311553,0.8276499209677884,88.19999999999999,-32.0,0.1984422457003374,
2026-02-03,3,noise_theta_decay,default muted/noise bucket,-0.0191892875967782,0.0191892875967782,-0.0030327803251538,0.2239330187895632,0.2705649008311553,0.8276499209677884,-6.0,58.0,0.1828684293886373,
2026-02-03,5,noise_theta_decay,muted realized move or negative straddle return,0.0050187103313747,0.0050187103313747,-0.0030327803251538,0.2239330187895632,0.2705649008311553,0.8276499209677884,50.0,-102.0,-0.202768926901075,
2026-02-13,1,gap_event,next-open gap exceeded threshold,0.0115713679555604,0.0115713679555604,0.0139992307457359,0.1528847741507341,0.2634971227609459,0.5802142070804951,-38.60000000000002,-44.400000000000006,-0.1702587336435264,
2026-02-13,3,gap_event,next-open gap exceeded threshold,0.0348316687730276,0.0348316687730276,0.0139992307457359,0.1528847741507341,0.2634971227609459,0.5802142070804951,46.0,-128.0,-0.1683273061147636,
2026-02-13,5,gap_event,next-open gap exceeded threshold,0.0331677341152272,0.0331677341152272,0.0139992307457359,0.1528847741507341,0.2634971227609459,0.5802142070804951,26.399999999999977,-134.0,-0.2177718508510898,
2026-02-24,1,trend_vol_expansion,future RV expanded versus signal RV20,0.0152487228411917,0.0152487228411917,0.002511117626686,0.354901485377754,0.2621144720325085,1.353994240095746,37.0,-38.19999999999999,-0.0129579948359467,
2026-02-24,3,trend_vol_expansion,future RV expanded versus signal RV20,0.0314554239782896,0.0314554239782896,0.002511117626686,0.354901485377754,0.2621144720325085,1.353994240095746,104.0,-92.2,0.0196259210277726,
2026-02-24,5,trend_vol_expansion,future RV expanded versus signal RV20,-0.0189543433761211,0.0189543433761211,0.002511117626686,0.354901485377754,0.2621144720325085,1.353994240095746,-98.4,97.60000000000002,-0.0119554128093706,
2026-02-25,1,trend_vol_expansion,future RV expanded versus signal RV20,0.0076291682522717,0.0076291682522717,0.0025457341969723,0.3130505575972298,0.2414954754994924,1.2962998869843745,5.800000000000011,-9.800000000000011,-0.0206246396052083,
2026-02-25,3,trend_vol_expansion,future RV expanded versus signal RV20,0.0060089732525829,0.0060089732525829,0.0025457341969723,0.3130505575972298,0.2414954754994924,1.2962998869843745,-15.199999999999989,-18.0,-0.0985476928028321,
2026-02-25,5,down_shock,negative future return with dominant put leg,-0.0393781213019938,0.0393781213019938,0.0025457341969723,0.3130505575972298,0.2414954754994924,1.2962998869843745,-139.2,221.2,0.2088747636480671,
2026-02-26,1,trend_vol_expansion,future RV expanded versus signal RV20,0.008271012285526,0.008271012285526,-0.0066569129196295,0.3189828606700589,0.2228030178682736,1.4316810594488854,58.19999999999999,-72.20000000000002,-0.0479039632069664,
2026-02-26,3,down_shock,negative future return with dominant put leg,-0.0410056757592878,0.0410056757592878,-0.0066569129196295,0.3189828606700589,0.2228030178682736,1.4316810594488854,-77.80000000000001,183.79999999999998,0.277413589228011,
2026-02-26,5,down_shock,negative future return with dominant put leg,-0.0376295254763161,0.0376295254763161,-0.0066569129196295,0.3189828606700589,0.2228030178682736,1.4316810594488854,-103.80000000000001,164.20000000000002,0.1537929193027197,
2026-02-27,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.0097979015688793,0.0097979015688793,-0.0112805125167984,0.3229480353615407,0.2119405295633967,1.523767238039947,-28.200000000000003,4.0,-0.0732339359725407,
2026-02-27,3,down_shock,negative future return with dominant put leg,-0.0544718532577276,0.0544718532577276,-0.0112805125167984,0.3229480353615407,0.2119405295633967,1.523767238039947,-94.4,299.6,0.5266535783838339,
2026-02-27,5,down_shock,negative future return with dominant put leg,-0.0364434190729784,0.0364434190729784,-0.0112805125167984,0.3229480353615407,0.2119405295633967,1.523767238039947,-101.6,146.59999999999997,0.1077260291253714,
2026-03-02,1,down_shock,negative future return with dominant put leg,-0.0394611986719303,0.0394611986719303,0.0022400352012779,0.3223750170968217,0.2153678165055892,1.4968578979322822,-88.0,228.6,0.4111053925773432,
2026-03-02,3,down_shock,negative future return with dominant put leg,-0.0360796110400362,0.0360796110400362,0.0022400352012779,0.3223750170968217,0.2153678165055892,1.4968578979322822,-114.0,209.00000000000003,0.2745468061988907,
2026-03-02,5,down_shock,negative future return with dominant put leg,-0.0322162825964245,0.0322162825964245,0.0022400352012779,0.3223750170968217,0.2153678165055892,1.4968578979322822,-118.2,161.4,0.1194210436023151,
2026-03-03,1,gap_event,next-open gap exceeded threshold,-0.0058871073975268,0.0058871073975268,-0.0126326169636971,0.1642899414060501,0.2611356087815557,0.6291364941480708,-24.0,-2.5999999999999943,-0.0743083215399053,
2026-03-03,3,gap_event,next-open gap exceeded threshold,0.0130676946548964,0.0130676946548964,-0.0126326169636971,0.1642899414060501,0.2611356087815557,0.6291364941480708,10.599999999999994,-115.99999999999999,-0.264963063470526,
2026-03-03,5,gap_event,next-open gap exceeded threshold,0.0255003964529707,0.0255003964529707,-0.0126326169636971,0.1642899414060501,0.2611356087815557,0.6291364941480708,61.0,-160.6,-0.2509301002319777,
2026-03-04,1,gap_event,next-open gap exceeded threshold,0.0094633302638897,0.0094633302638897,0.0174014184389454,0.1395692906095697,0.2618148149147298,0.5330840069345423,-46.80000000000001,3.3999999999999773,-0.13105554527251,
2026-03-04,3,gap_event,next-open gap exceeded threshold,0.0135091917699414,0.0135091917699414,0.0174014184389454,0.1395692906095697,0.2618148149147298,0.5330840069345423,-28.599999999999994,-20.80000000000001,-0.1477982129936562,
2026-03-04,5,gap_event,next-open gap exceeded threshold,0.0332333426190414,0.0332333426190414,0.0174014184389454,0.1395692906095697,0.2618148149147298,0.5330840069345423,35.0,-86.80000000000001,-0.1544952800821146,
2026-03-05,1,noise_theta_decay,muted realized move or negative straddle return,0.0095136903763761,0.0095136903763761,-0.0061955648328917,0.1517367815993587,0.2638461697832928,0.5750956389626048,30.19999999999999,-73.19999999999999,-0.1450998973387033,
2026-03-05,3,noise_theta_decay,muted realized move or negative straddle return,0.0219027762585379,0.0219027762585379,-0.0061955648328917,0.1517367815993587,0.2638461697832928,0.5750956389626048,76.80000000000001,-128.8,-0.1733870330885255,
2026-03-05,5,noise_theta_decay,muted realized move or negative straddle return,0.0201671756259003,0.0201671756259003,-0.0061955648328917,0.1517367815993587,0.2638461697832928,0.5750956389626048,45.0,-126.2,-0.2651630735212825,
2026-03-06,1,gap_event,next-open gap exceeded threshold,-0.0054538708266353,0.0054538708266353,-0.014197664163625,0.1891675969794788,0.2636309553427537,0.7175469843195649,25.0,-49.19999999999999,-0.0894960787034282,
2026-03-06,3,gap_event,next-open gap exceeded threshold,0.0139012352123601,0.0139012352123601,-0.014197664163625,0.1891675969794788,0.2636309553427537,0.7175469843195649,79.8,-129.6,-0.1736437335236168,
2026-03-06,5,gap_event,next-open gap exceeded threshold,-0.0041901927041552,0.0041901927041552,-0.014197664163625,0.1891675969794788,0.2636309553427537,0.7175469843195649,1.5999999999999943,-89.8,-0.2998652157538997,
2026-03-09,1,noise_theta_decay,default muted/noise bucket,0.0178234081196348,0.0178234081196348,0.008419430213455,0.1847158746092436,0.2628566360025816,0.7027247910432418,24.600000000000023,-21.599999999999994,0.001473402219671,
2026-03-09,3,noise_theta_decay,muted realized move or negative straddle return,0.0160947358896663,0.0160947358896663,0.008419430213455,0.1847158746092436,0.2628566360025816,0.7027247910432418,-7.199999999999989,-19.0,-0.1097168006123228,
2026-03-09,5,noise_theta_decay,muted realized move or negative straddle return,0.0009121306390482,0.0009121306390482,0.008419430213455,0.1847158746092436,0.2628566360025816,0.7027247910432418,-89.6,-7.799999999999997,-0.3808381171067737,
2026-03-10,1,noise_theta_decay,muted realized move or negative straddle return,0.0016091563855795,0.0016091563855795,0.0007185910915257,0.1703859142844573,0.2692584234257199,0.6327969692337648,-11.0,-1.5999999999999943,-0.0620146346730453,
2026-03-10,3,noise_theta_decay,default muted/noise bucket,-0.0162629392623522,0.0162629392623522,0.0007185910915257,0.1703859142844573,0.2692584234257199,0.6327969692337648,-50.6,75.0,0.0908728477811279,
2026-03-10,5,down_shock,negative future return with dominant put leg,-0.0395484019716386,0.0395484019716386,0.0007185910915257,0.1703859142844573,0.2692584234257199,0.6327969692337648,-76.4,219.20000000000002,0.5801127916344825,
2026-03-13,1,noise_theta_decay,muted realized move or negative straddle return,-0.0003580223085797,0.0003580223085797,-0.0002465824019954,0.2344222445053785,0.2656060447247766,0.8825937856508083,-29.0,-836.6,-0.6514076324962016,
2026-03-13,3,noise_theta_decay,muted realized move or negative straddle return,-0.0143284158151367,0.0143284158151367,-0.0002465824019954,0.2344222445053785,0.2656060447247766,0.8825937856508083,-92.6,-800.0,-0.6714161229779247,
2026-03-13,5,trend_vol_expansion,large future move without single-leg shock dominance,-0.0524522464661169,0.0524522464661169,-0.0002465824019954,0.2344222445053785,0.2656060447247766,0.8825937856508083,-157.6,-579.0,-0.5558115113057467,
2026-03-16,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.0233207402381753,0.0233207402381753,0.0009922605068786,0.333754223164054,0.2624311962298101,1.2717780048976592,-77.19999999999999,121.6,0.0855280504514786,
2026-03-16,3,down_shock,negative future return with dominant put leg,-0.0367926513243853,0.0367926513243853,0.0009922605068786,0.333754223164054,0.2624311962298101,1.2717780048976592,-116.4,186.20000000000002,0.1401485189171435,
2026-03-16,5,down_shock,negative future return with dominant put leg,-0.097699493251519,0.097699493251519,0.0009922605068786,0.333754223164054,0.2624311962298101,1.2717780048976592,-165.6,612.4,0.950853897324844,
2026-03-17,1,trend_vol_expansion,future RV expanded versus signal RV20,0.0095684874377246,0.0095684874377246,0.0038475250100784,0.4629657624319035,0.2741112242716022,1.6889704668684977,13.0,-43.599999999999994,-0.0744362478793769,
2026-03-17,3,down_shock,negative future return with dominant put leg,-0.0294796282462346,0.0294796282462346,0.0038475250100784,0.4629657624319035,0.2741112242716022,1.6889704668684977,-96.79999999999998,135.6,0.0718163122234721,
2026-03-17,5,down_shock,negative future return with dominant put leg,-0.0522453212350958,0.0522453212350958,0.0038475250100784,0.4629657624319035,0.2741112242716022,1.6889704668684977,-167.2,260.20000000000005,0.1860366113239679,
2026-03-18,1,gap_event,next-open gap exceeded threshold,-0.0231406541426526,0.0231406541426526,-0.0133045684835308,0.4950925331185681,0.2769106305895151,1.7879145053570733,-30.400000000000006,45.599999999999966,0.0212841975262748,
2026-03-18,3,gap_event,next-open gap exceeded threshold,-0.0849107577916583,0.0849107577916583,-0.0133045684835308,0.4950925331185681,0.2769106305895151,1.7879145053570733,-96.6,461.99999999999994,0.7409094006926762,
2026-03-18,5,gap_event,next-open gap exceeded threshold,-0.0426616260949602,0.0426616260949602,-0.0133045684835308,0.4950925331185681,0.2769106305895151,1.7879145053570733,-113.0,139.0,0.0434770935690994,
2026-03-19,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.0159054334753997,0.0159054334753997,0.0043213285513616,0.4823360389240709,0.2866713151914216,1.6825402939320817,-49.80000000000001,108.79999999999998,0.1296600173130525,
2026-03-19,3,down_shock,negative future return with dominant put leg,-0.0389895391011492,0.0389895391011492,0.0043213285513616,0.4823360389240709,0.2866713151914216,1.6825402939320817,-135.6,220.20000000000002,0.1902366751329398,
2026-03-19,5,down_shock,negative future return with dominant put leg,-0.0341193710748966,0.0341193710748966,0.0043213285513616,0.4823360389240709,0.2866713151914216,1.6825402939320817,-144.0,186.6,0.0908530958971873,
2026-03-20,1,gap_event,next-open gap exceeded threshold,-0.0480928695423595,0.0480928695423595,-0.0193311063387249,0.4934811641849588,0.2897293178547694,1.7032489767995196,-42.60000000000001,250.0,0.4274939745244804,
2026-03-20,3,gap_event,next-open gap exceeded threshold,-0.0041438776159804,0.0041438776159804,-0.0193311063387249,0.4934811641849588,0.2897293178547694,1.7032489767995196,-34.599999999999994,-45.599999999999994,-0.179106597392246,
2026-03-20,5,gap_event,next-open gap exceeded threshold,-0.004769282763284,0.004769282763284,-0.0193311063387249,0.4934811641849588,0.2897293178547694,1.7032489767995196,-38.80000000000001,-58.19999999999999,-0.2145408449868255,
2026-03-23,1,gap_event,next-open gap exceeded threshold,0.0258803260873496,0.0258803260873496,0.0174906778236751,0.2511439201962704,0.3148489633434322,0.7976647517887065,-8.399999999999977,-59.19999999999999,-0.1351417249703594,
2026-03-23,3,gap_event,next-open gap exceeded threshold,0.0310792388631784,0.0310792388631784,0.0174906778236751,0.2511439201962704,0.3148489633434322,0.7976647517887065,-6.199999999999989,-73.0,-0.1566242859775197,
2026-03-23,5,gap_event,next-open gap exceeded threshold,0.0484300347782813,0.0484300347782813,0.0174906778236751,0.2511439201962704,0.3148489633434322,0.7976647517887065,70.60000000000002,-122.39999999999999,-0.1058809953226756,
2026-03-24,1,noise_theta_decay,muted realized move or negative straddle return,0.0197772437999721,0.0197772437999721,0.0070948447930916,0.2708973744617473,0.3104766847361132,0.8725208293562978,-7.800000000000011,-39.0,-0.1108964979026435,
2026-03-24,3,noise_theta_decay,muted realized move or negative straddle return,0.0191368160082057,0.0191368160082057,0.0070948447930916,0.2708973744617473,0.3104766847361132,0.8725208293562978,2.8000000000000114,-51.80000000000001,-0.1156418344009798,
2026-03-24,5,noise_theta_decay,muted realized move or negative straddle return,0.0024988498336286,0.0024988498336286,0.0070948447930916,0.2708973744617473,0.3104766847361132,0.8725208293562978,-78.4,-15.0,-0.2114113528219467,
2026-03-25,1,noise_theta_decay,default muted/noise bucket,-0.0144242150250938,0.0144242150250938,-0.0022550241344516,0.267280703713798,0.3213469347437694,0.8317512159464601,-23.400000000000006,59.200000000000045,0.0803753911380917,
2026-03-25,3,noise_theta_decay,muted realized move or negative straddle return,0.0021608578378036,0.0021608578378036,-0.0022550241344516,0.267280703713798,0.3213469347437694,0.8317512159464601,6.400000000000006,-41.599999999999966,-0.0987620511104007,
2026-03-25,5,noise_theta_decay,muted realized move or negative straddle return,0.001673499840521,0.001673499840521,-0.0022550241344516,0.267280703713798,0.3213469347437694,0.8317512159464601,-9.799999999999997,-69.19999999999999,-0.2092721915397527,
2026-03-26,1,gap_event,next-open gap exceeded threshold,0.0139981193752443,0.0139981193752443,-0.0147642683181382,0.2814266234295391,0.3192094939174091,0.8816361317322041,91.80000000000001,-102.0,-0.0339828700381953,
2026-03-26,3,gap_event,next-open gap exceeded threshold,-0.0025559547649977,0.0025559547649977,-0.0147642683181382,0.2814266234295391,0.3192094939174091,0.8816361317322041,10.599999999999994,-65.19999999999999,-0.1385954567950345,
2026-03-26,5,gap_event,next-open gap exceeded threshold,-0.0020890972747225,0.0020890972747225,-0.0147642683181382,0.2814266234295391,0.3192094939174091,0.8816361317322041,-12.800000000000011,-89.6,-0.251218917312533,
2026-03-27,1,noise_theta_decay,muted realized move or negative straddle return,0.0027906179005336,0.0027906179005336,-0.0105440096398892,0.2566227985107853,0.318250678266499,0.8063542862142549,26.0,-61.80000000000001,-0.0983828363174148,
2026-03-27,3,noise_theta_decay,muted realized move or negative straddle return,0.0023029536464256,0.0023029536464256,-0.0105440096398892,0.2566227985107853,0.318250678266499,0.8063542862142549,6.400000000000006,-95.20000000000002,-0.2293025888521464,
2026-03-27,5,trend_vol_expansion,large future move without single-leg shock dominance,-0.0270726469860868,0.0270726469860868,-0.0105440096398892,0.2566227985107853,0.318250678266499,0.8063542862142549,-83.0,22.19999999999999,-0.1601374365696467,
2026-03-30,1,noise_theta_decay,default muted/noise bucket,-0.0190629676237688,0.0190629676237688,-0.0033434003223071,0.2730613469845485,0.3163349665415482,0.8632031734268742,-49.0,76.40000000000003,0.064945839548805,
2026-03-30,3,noise_theta_decay,muted realized move or negative straddle return,-0.0186038363038307,0.0186038363038307,-0.0033434003223071,0.2730613469845485,0.3163349665415482,0.8632031734268742,-69.6,59.0,-0.03892464788152,
2026-03-30,5,noise_theta_decay,muted realized move or negative straddle return,-0.0208438410124209,0.0208438410124209,-0.0033434003223071,0.2730613469845485,0.3163349665415482,0.8632031734268742,-90.6,42.80000000000001,-0.1406083882080486,
2026-03-31,1,gap_event,next-open gap exceeded threshold,0.0189376686311015,0.0189376686311015,0.0194272320546768,0.4008740758030077,0.3167610538007524,1.2655409211233515,-23.400000000000006,-5.0,-0.0867737813663919,
2026-03-31,3,gap_event,next-open gap exceeded threshold,-0.0109254639818842,0.0109254639818842,0.0194272320546768,0.4008740758030077,0.3167610538007524,1.2655409211233515,-135.6,86.19999999999999,-0.1435799146344778,
2026-03-31,5,gap_event,next-open gap exceeded threshold,0.0440846062290751,0.0440846062290751,0.0194272320546768,0.4008740758030077,0.3167610538007524,1.2655409211233515,126.60000000000002,-95.0,0.0755294565424246,
2026-04-01,1,trend_vol_expansion,future RV expanded versus signal RV20,-0.0181263441180477,0.0181263441180477,-0.0039160874287309,0.3975997594628018,0.3280169647696186,1.212131694901983,-35.6,58.19999999999999,0.0580592478337794,
2026-04-01,3,trend_vol_expansion,future RV expanded versus signal RV20,-0.0203674386869655,0.0203674386869655,-0.0039160874287309,0.3975997594628018,0.3280169647696186,1.212131694901983,-56.6,42.0,-0.0538855872612621,
2026-04-01,5,trend_vol_expansion,future RV expanded versus signal RV20,0.0202590044438204,0.0202590044438204,-0.0039160874287309,0.3975997594628018,0.3280169647696186,1.212131694901983,58.0,-168.2,-0.3415717763764762,
2026-04-02,1,noise_theta_decay,default muted/noise bucket,-0.0113881875119302,0.0113881875119302,0.0046441773982499,0.3448337406201062,0.3045877023937484,1.1321328402626405,-42.400000000000006,66.79999999999998,0.0727233102114342,
2026-04-02,3,up_shock,positive future return with dominant call leg,0.0435961470714811,0.0435961470714811,0.0046441773982499,0.3448337406201062,0.3045877023937484,1.1321328402626405,219.8,-114.4,0.3471724198991355,
2026-04-02,5,up_shock,positive future return with dominant call leg,0.0491663003392388,0.0491663003392388,0.0046441773982499,0.3448337406201062,0.3045877023937484,1.1321328402626405,236.2,-127.4,0.358692505984792,
2026-04-03,1,noise_theta_decay,muted realized move or negative straddle return,0.0092106123346151,0.0092106123346151,0.0026108059683518,0.3010223431275276,0.3058528953242281,0.9842062891326246,16.0,-27.0,-0.0451947382826964,
2026-04-03,3,up_shock,positive future return with dominant call leg,0.0510636898742626,0.0510636898742626,0.0026108059683518,0.3010223431275276,0.3058528953242281,0.9842062891326246,246.2,-125.6,0.3764575182340723,
2026-04-03,5,up_shock,positive future return with dominant call leg,0.0648797211591396,0.0648797211591396,0.0026108059683518,0.3010223431275276,0.3058528953242281,0.9842062891326246,333.4,-137.2,0.6186832826160461,
2026-04-07,1,gap_event,next-open gap exceeded threshold,0.0459835704276532,0.0459835704276532,0.0209746846989526,0.299649205341838,0.3057131183504792,0.9801646947917708,191.60000000000002,-52.0,0.5257510895136722,
2026-04-07,3,gap_event,next-open gap exceeded threshold,0.0515664664733968,0.0515664664733968,0.0209746846989526,0.299649205341838,0.3057131183504792,0.9801646947917708,208.0,-65.0,0.5387982567781251,
2026-04-07,5,gap_event,next-open gap exceeded threshold,0.070831504627534,0.070831504627534,0.0209746846989526,0.299649205341838,0.3057131183504792,0.9801646947917708,342.4,-76.2,1.0115662000077137,
2026-04-10,1,noise_theta_decay,muted realized move or negative straddle return,0.0034183054455034,0.0034183054455034,-0.0063776219544519,0.1341893611742788,0.3585772251347959,0.3742272285247188,8.599999999999994,-29.600000000000023,-0.0540925943530753,
2026-04-10,3,noise_theta_decay,muted realized move or negative straddle return,0.0134945572971627,0.0134945572971627,-0.0063776219544519,0.1341893611742788,0.3585772251347959,0.3742272285247188,54.19999999999999,-83.80000000000001,-0.0721699358832165,
2026-04-10,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0386590561514095,0.0386590561514095,-0.0063776219544519,0.1341893611742788,0.3585772251347959,0.3742272285247188,174.2,-177.0,-0.0158358948357997,
2026-04-13,1,noise_theta_decay,muted realized move or negative straddle return,0.0148512522296853,0.0148512522296853,0.0077848652888607,0.1302745417722558,0.3586733038178772,0.36321226136864937,20.0,-18.0,-0.0055791681767759,
2026-04-13,3,trend_vol_expansion,large future move without single-leg shock dominance,0.0258437641158155,0.0258437641158155,0.0077848652888607,0.1302745417722558,0.3586733038178772,0.36321226136864937,85.0,-79.0,0.0031629929821094,
2026-04-13,5,up_shock,positive future return with dominant call leg,0.0413978571796322,0.0413978571796322,0.0077848652888607,0.1302745417722558,0.3586733038178772,0.36321226136864937,155.8,-121.4,0.0652323372101963,
2026-04-14,1,noise_theta_decay,muted realized move or negative straddle return,-0.0047389474428117,0.0047389474428117,0.0050722168413952,0.1271279149669638,0.3567893352000845,0.3563108602886673,-45.599999999999994,20.599999999999994,-0.0637573004542504,
2026-04-14,3,noise_theta_decay,muted realized move or negative straddle return,0.0199728237615091,0.0199728237615091,0.0050722168413952,0.1271279149669638,0.3567893352000845,0.3563108602886673,58.0,-88.19999999999999,-0.0749491672074409,
2026-04-14,5,trend_vol_expansion,large future move without single-leg shock dominance,0.0253406784546761,0.0253406784546761,0.0050722168413952,0.1271279149669638,0.3567893352000845,0.3563108602886673,75.80000000000001,-112.0,-0.0878628596149685,
2026-04-15,1,noise_theta_decay,muted realized move or negative straddle return,0.0156447353659705,0.0156447353659705,0.0017508896870908,0.1091024340315336,0.3525999793202236,0.30942268981941473,54.80000000000001,-59.0,-0.0195093498027104,
2026-04-15,3,trend_vol_expansion,large future move without single-leg shock dominance,0.0310441882712324,0.0310441882712324,0.0017508896870908,0.1091024340315336,0.3525999793202236,0.30942268981941473,117.0,-112.4,0.0005192428661293,
2026-04-15,5,up_shock,positive future return with dominant call leg,0.0462703533061739,0.0462703533061739,0.0017508896870908,0.1091024340315336,0.3525999793202236,0.30942268981941473,216.60000000000002,-162.6,0.1129524789843885,
2026-04-16,1,noise_theta_decay,muted realized move or negative straddle return,0.009043222411939,0.009043222411939,-0.0008811751035474,0.1785817268811849,0.3572577307959036,0.49986805459279526,33.400000000000006,-49.79999999999998,-0.0489248429002369,
2026-04-16,3,noise_theta_decay,muted realized move or negative straddle return,0.0143535574236675,0.0143535574236675,-0.0008811751035474,0.1785817268811849,0.3572577307959036,0.49986805459279526,46.80000000000001,-75.19999999999999,-0.0774428386153723,
