signal_date,atm_iv,rv5,rv10,rv20,rv60,iv_minus_rv20,iv_rank,iv_percentile,iv_zscore_252,winsorized_iv_rank_252,iv_lookback_count,is_iv_warmup,rv5_minus_rv20,rv20_change_5d,rv20_change_10d,rv20_percentile_252,ret_1d,ret_3d,ret_5d,abs_ret_1d,abs_ret_5d,high_low_range_5d,high_low_range_10d,range_percentile_252,close_position_20d_range,distance_to_20d_high,distance_to_20d_low,underlying_volume_zscore_20d,option_total_volume,option_total_open_interest,call_volume,put_volume,put_call_volume_ratio,put_call_oi_ratio,signal_call_close,signal_put_close,signal_call_volume,signal_put_volume,signal_call_open_interest,signal_put_open_interest,signal_straddle_close,signal_straddle_premium_to_spot,entry_call_open,entry_put_open,entry_straddle_open,exit_call_close,exit_put_close,exit_straddle_close,signal_call_bid,signal_call_ask,signal_put_bid,signal_put_ask,call_bid_ask_spread,put_bid_ask_spread,dte,strike,straddle_close_price,straddle_premium_to_spot,call_close,put_close,valuation_score,compression_score,trigger_score,liquidity_score,old_vol_long_score
2026-01-27,0.2494278298154952,0.183174192369144,0.14658931057983965,0.2042065497457251,0.18604250617925888,0.04522128006977008,0.2746819133761454,0.876984126984127,0.9989393462623253,0.8379705109255154,252.0,False,-0.0210323573765811,0.00963944882210413,-0.011036204790126986,0.42063492063492064,0.001998557277568924,0.00876214608283954,0.024368463705890964,0.001998557277568924,0.024368463705890964,0.04835963452699743,0.05249887978504719,0.6428571428571429,0.8558116099548123,-0.017380569258937162,0.11729949199659218,0.31638556380829347,32184.0,11885.0,24728.0,7456.0,0.30152054351342605,0.6163470692234462,218.0,215.4,24728.0,7456.0,7353.0,4532.0,433.4,0.0517050911011136,230.0,215.0,445.0,217.8,202.0,419.8,,,,,,,17,8400.0,433.4,0.0517050911011136,218.0,215.4,27.065489585375005,58.13452406191081,48.388727084298665,100.0,39.89588387315567
2026-01-28,0.2487309127411353,0.18163603974064024,0.14452990049798473,0.20392991144864753,0.18411774264160993,0.04480100129248776,0.27303784128017095,0.876984126984127,0.9928121402201551,0.8384659885634856,252.0,False,-0.022293871708007285,0.011595154854190493,-0.007573815456040245,0.4166666666666667,0.002104530825032702,-0.008375887841159946,0.018443247517926142,0.002104530825032702,0.018443247517926142,0.04204288572652426,0.05249887978504719,0.5476190476190477,0.8667659999781709,-0.015312616377666455,0.11255342192151452,0.008021690029124168,31482.0,12371.0,22297.0,9185.0,0.4119388258510113,0.6536559283518246,217.8,202.0,22297.0,9185.0,7481.0,4890.0,419.8,0.0499774173027914,202.4,206.2,408.6,175.0,220.8,395.8,,,,,,,16,8400.0,419.8,0.0499774173027914,217.8,202.0,28.11286644082115,62.389840552356276,46.22347685863464,100.0,39.97153405306649
2026-01-29,0.239945676715237,0.19421877340432533,0.15194080804500626,0.20923292644537617,0.18447813320030262,0.03071275026986084,0.2523129057919778,0.8412698412698413,0.8205086356794409,0.7676073652129547,252.0,False,-0.015014153041050832,0.01693733309274209,-0.0025795951111694804,0.4444444444444444,-0.008046280850370291,-0.003972035164461429,0.00275125155463507,0.008046280850370291,0.00275125155463507,0.04204288572652426,0.05249887978504719,0.5476190476190477,0.7973345431292447,-0.02323568761610806,0.10325274588850597,0.7191919067817427,30546.0,9530.0,13964.0,16582.0,1.1874820968203954,0.8107543226296788,220.2,169.4,13964.0,16582.0,5263.0,4267.0,389.6,0.0467583215380386,206.2,181.2,387.4,187.2,204.0,391.2,,,,,,,15,8300.0,389.6,0.0467583215380386,220.2,169.4,34.02678146365173,55.73893268827329,58.26494999332979,100.0,44.11456209428219
2026-01-30,0.250803192279708,0.1076244110825129,0.1606716472169245,0.21403106809765562,0.18570979386496256,0.03677212418205236,0.27792648167911005,0.8968253968253969,1.0641184392745657,0.8615501666197526,252.0,False,-0.10640665701514272,0.016791996952951888,0.0071597595963252825,0.47619047619047616,-0.009282823000538398,-0.015186193266114478,-0.02548577847437672,0.009282823000538398,0.02548577847437672,0.05522612997197518,0.05522612997197518,0.7182539682539683,0.7182495545574804,-0.03230281784121036,0.09301144592356514,0.06564789366477232,39213.0,10820.0,22976.0,16237.0,0.7066939415041783,0.8200168208578638,187.2,204.0,22976.0,16237.0,5945.0,4875.0,391.2,0.0473902629218328,166.6,239.0,405.6,93.2,455.6,548.8000000000001,,,,,,,14,8300.0,391.2,0.0473902629218328,187.2,204.0,30.561481500207638,57.27483802869975,55.886899719873654,100.0,40.52387479008772
2026-02-02,0.3456773181158112,0.23687975945488823,0.23455841212937095,0.2541383656807005,0.1986002541538592,0.09153895243511073,0.5017406321078012,0.9801587301587301,3.0873097656507054,1.0,252.0,False,-0.01725860622581224,0.047529216179173245,0.06655659026450794,0.6984126984126984,-0.03385060314103694,-0.05052094254980399,-0.04662115279248191,0.03385060314103694,0.04662115279248191,0.06126020651595643,0.06969848629259667,0.8095238095238095,0.4276662975811226,-0.06505995111516727,0.05484996679351917,-0.9588621150891254,30207.0,8063.0,6273.0,23934.0,3.815399330463893,1.692153589315526,200.6,259.6,6273.0,23934.0,2995.0,5068.0,460.2000000000001,0.0577022302363372,266.0,200.0,466.0,308.0,89.8,397.8,,,,,,,11,8000.0,460.2000000000001,0.0577022302363372,200.6,259.6,13.049025530077222,32.632177128746015,69.7009066773234,100.0,26.915845704537215
2026-02-03,0.2720488044707492,0.3628168074500855,0.2811966708552301,0.2705649008311553,0.20508390166162732,0.0014839036395938865,0.32804624405868443,0.9642857142857143,1.5608707424862702,1.0,252.0,False,0.09225190661893018,0.0663583510854302,0.07599779990753433,0.7658730158730159,0.02929907852096192,-0.014774681477837115,-0.020645327495978805,0.02929907852096192,0.020645327495978805,0.06126020651595643,0.06969848629259667,0.8055555555555556,0.6456080556066892,-0.03766706921049867,0.07678008650048818,-1.273952340505687,29293.0,11693.0,20370.0,8923.0,0.43804614629356897,0.8481112691639008,186.0,168.8,20370.0,8923.0,6327.0,5366.0,354.8,0.0432203233947298,85.0,182.0,267.0,173.2,150.0,323.2,,,,,,,10,8200.0,354.8,0.0432203233947298,186.0,168.8,37.98114993515535,16.188685188594096,68.6187973181929,100.0,43.840040202015956
2026-02-13,0.2103177860882419,0.3604291238932445,0.2779984609576104,0.2634971227609459,0.20510731804580248,-0.053179336672704,0.18241881073459082,0.6349206349206349,0.23786437008479708,0.5260480814648665,252.0,False,0.0969320011322986,0.05956721131229836,0.07116236616648886,0.7142857142857143,-0.0005203493049970032,-0.006060780943803468,-0.023210617384440857,0.0005203493049970032,0.023210617384440857,0.06126020651595643,0.06969848629259667,0.8055555555555556,0.5800742146948499,-0.038167818482210625,0.05799529874108056,-1.8357002221441825,7986.0,10621.0,3489.0,4497.0,1.2889079965606192,1.0448594532152484,245.2,267.4,3489.0,4497.0,5194.0,5427.0,512.5999999999999,0.0624754001588381,292.6,220.0,512.6,254.0,175.6,429.6,,,,,,,35,8200.0,512.5999999999999,0.0624754001588381,245.2,267.4,49.650896110104334,11.81976246113814,29.16856417986698,100.0,68.50085202965815
2026-02-24,0.2047674356822629,0.3753578581719217,0.28197153748393533,0.26211447203250854,0.20606594011600146,-0.05734703635024563,0.16932517798964486,0.6031746031746031,0.11757716543859495,0.4796008917801298,252.0,False,0.11324338613941315,0.05288154558713237,0.06981887867987446,0.7142857142857143,0.011571367955560463,0.0406676842671887,-0.003892870300493123,0.011571367955560463,0.003892870300493123,0.04794156867543187,0.06969848629259667,0.626984126984127,0.5890319207849664,-0.027038104398368956,0.04148232128986762,-1.3936911179473201,19854.0,14341.0,12266.0,7588.0,0.6186205772052829,0.936141487781828,199.4,218.8,12266.0,7588.0,7407.0,6934.0,418.2000000000001,0.050386935397792,215.0,180.0,395.0,252.0,141.8,393.8,,,,,,,24,8300.0,418.2000000000001,0.050386935397792,199.4,218.8,58.29318169059663,18.36932381952686,47.14280662963372,100.0,70.67960940018708
2026-02-25,0.185264831633038,0.380405654863124,0.27474497878346105,0.2414954754994924,0.20539884478012826,-0.056230643866454405,0.12331728365642096,0.40476190476190477,-0.3137049878397144,0.3177496504002589,252.0,False,0.1389101793636316,0.027464407401836782,0.04425640435478867,0.5753968253968254,0.01524872284119172,0.02646214244409939,0.020772138324375966,0.01524872284119172,0.020772138324375966,0.05958469913340969,0.06969848629259667,0.7896825396825397,0.8127345756475793,-0.01220167811729922,0.05664636968029213,-0.43121356411919565,24660.0,11636.0,14802.0,9858.0,0.6659910822861775,0.7305175490779298,194.2,182.6,14802.0,9858.0,6724.0,4912.0,376.8,0.0447169690002935,201.0,170.0,371.0,206.8,160.2,367.0,,,,,,,23,8400.0,376.8,0.0447169690002935,194.2,182.6,67.82433786884035,27.859553720420635,53.18016432527915,100.0,79.40723018167608
2026-02-26,0.1812177019462342,0.17202177938630844,0.2686629252058313,0.22280301786827364,0.2056779629959542,-0.04158531592203943,0.11376984504189797,0.38095238095238093,-0.3990310029019966,0.2930636455187732,252.0,False,-0.050781238481965196,-0.031335347812426834,0.01619386836674641,0.5238095238095238,0.0076291682522717785,0.03483166877302768,0.06459703236251269,0.0076291682522717785,0.06459703236251269,0.05901730477081801,0.06547650613617662,0.7817460317460317,0.9283946619169046,-0.004665598520344427,0.0647077026177354,-0.3614292709723243,14991.0,7676.0,10920.0,4071.0,0.3728021978021978,0.4676864244741874,154.8,207.8,10920.0,4071.0,5230.0,2446.0,362.6,0.0427059643825897,134.8,230.4,365.2000000000001,193.0,158.2,351.2,,,,,,,22,8500.0,362.6,0.0427059643825897,154.8,207.8,66.68410346168457,66.60734264791624,24.598814515763483,100.0,67.84249972310997
2026-02-27,0.179715974464962,0.09229877838765657,0.2708131898224937,0.21194052956339676,0.20513586766137068,-0.032224555098434776,0.1102271735555014,0.376984126984127,-0.4276940183032572,0.2800280963667293,252.0,False,-0.11964175117574019,-0.058624371267758546,0.0077339798176716545,0.46825396825396826,0.00827101228552607,0.0314554239782896,0.04284784655469576,0.00827101228552607,0.04284784655469576,0.04404159642098171,0.07357060561024054,0.5714285714285714,0.9992294136606662,-5.28074291187286e-05,0.07351391310658095,-0.6397112935847369,22368.0,8333.0,18015.0,4353.0,0.24163197335553704,0.21774075697793366,144.0,211.4,18015.0,4353.0,6843.0,1490.0,355.4,0.0415146017215383,120.0,258.6,378.6,91.8,262.6,354.40000000000003,,,,,,,21,8600.0,355.4,0.0415146017215383,144.0,211.4,65.52808823407064,80.9010085297587,24.751718034040127,100.0,66.33613420343255
2026-03-02,0.1841639981742501,0.15288477415073207,0.2773846676582968,0.21536781650558928,0.20648113907835028,-0.031203818331339173,0.12072034689235822,0.4007936507936508,-0.3219402923496461,0.3186385848974185,252.0,False,-0.062483042354857216,-0.04812930625535661,0.011437905056941755,0.49206349206349204,-0.009797901568879386,0.006008973252582983,0.03316773411522722,0.009797901568879386,0.03316773411522722,0.03940758264465094,0.07357060561024054,0.4603174603174603,0.8562622113901889,-0.00985019159600553,0.06299572945314003,1.0054563002509942,33985.0,10813.0,23684.0,10301.0,0.43493497719979735,0.6505876965348801,134.0,199.2,23684.0,10301.0,6551.0,4262.0,333.2,0.0393065206710184,145.0,185.6,330.6,57.0,414.2,471.2,,,,,,,18,8500.0,333.2,0.0393065206710184,134.0,199.2,65.7484956420082,75.0735654154306,46.77329867422338,100.0,65.08097301392677
2026-03-03,0.2305273339606543,0.3549014853777531,0.345324970862161,0.2611356087815557,0.2238492136372317,-0.030608274820901366,0.2300944309076381,0.8214285714285714,0.7401073266411368,0.7412849285892521,252.0,False,0.09376587659619745,-0.000978863250952866,0.051902682336179506,0.7301587301587301,-0.03946119867193032,-0.04100567575928782,-0.01895434337612112,0.03946119867193032,0.01895434337612112,0.053269522567714,0.07357060561024054,0.7142857142857143,0.28610127116917955,-0.048922689900409266,0.0210486437857762,1.2049245119597427,16801.0,6600.0,3997.0,12804.0,3.2034025519139355,1.9986369831894593,213.2,176.8,3997.0,12804.0,2201.0,4399.0,390.0,0.0478971093455881,199.0,210.2,409.2,175.0,207.6,382.6,,,,,,,17,8100.0,390.0,0.0478971093455881,213.2,176.8,46.830710792519795,23.783724779197552,65.54651972833565,100.0,46.04520375347653
2026-03-04,0.2351940505743558,0.31305055759722866,0.34380047390011387,0.2618148149147298,0.22416458873537146,-0.026620764340373998,0.24110351483839718,0.8531746031746031,0.8545293647933591,0.7849937109098901,252.0,False,0.051235742682498864,0.020319339415237392,0.047783746817074174,0.7341269841269841,-0.005887107397526847,-0.05447185325772763,-0.03937812130199381,0.005887107397526847,0.03937812130199381,0.06489160340983924,0.07357060561024054,0.8650793650793651,0.2043971316666323,-0.054521784168316545,0.015037620761710224,-0.5021266498252748,26495.0,8167.0,10806.0,15689.0,1.451878585970757,1.36108701936976,175.0,207.6,10806.0,15689.0,3459.0,4708.0,382.6,0.0472665556886813,220.0,134.8,354.8,173.2,138.2,311.4,,,,,,,16,8100.0,382.6,0.0472665556886813,175.0,207.6,45.292085971379315,26.63872830777377,44.17024729356778,100.0,53.89888043841018
2026-03-05,0.192304660227242,0.3189828606700578,0.29480462527916385,0.26384616978329284,0.22440703460974018,-0.07154150955605085,0.1399246910194914,0.4880952380952381,-0.12367024200673195,0.40285082249148535,252.0,False,0.05513669088676498,0.0410431519150192,0.009707804102592366,0.746031746031746,0.009463330263889791,-0.03607961104003621,-0.03762952547631615,0.009463330263889791,0.03762952547631615,0.06489160340983924,0.06706233566563768,0.8611111111111112,0.3349606380543511,-0.04557441155458797,0.02464325699725123,-0.6169478225314605,32039.0,12759.0,18312.0,13727.0,0.7496177370030581,1.2085857711615025,122.0,184.6,18312.0,13727.0,5777.0,6982.0,306.6,0.0375223987058615,112.0,203.0,315.0,142.2,129.8,272.0,,,,,,,15,8200.0,306.6,0.0375223987058615,122.0,184.6,72.23330727330183,16.983172957460393,54.64278051681095,100.0,78.41318600580344
2026-03-06,0.1733140212636675,0.3229480353615396,0.26009556018560037,0.2636309553427537,0.22499950546661873,-0.09031693407908623,0.095124555173465,0.30158730158730157,-0.557076492923211,0.23681189960667004,252.0,False,0.059317080018785884,0.05169042577935695,-0.006933945488401594,0.746031746031746,0.009513690376376172,0.013067694654896433,-0.036443419072978434,0.009513690376376172,0.036443419072978434,0.061721281348896095,0.06489160340983924,0.8373015873015873,0.467461092719042,-0.03649430201882764,0.03439139569056482,-1.046960488049026,28486.0,12092.0,16334.0,12152.0,0.7439696338924942,1.4116473873155166,142.2,129.8,16334.0,12152.0,5014.0,7078.0,272.0,0.0329742658040291,101.2,200.0,301.2,126.2,150.8,277.0,,,,,,,14,8200.0,272.0,0.0329742658040291,142.2,129.8,82.73916450040711,7.7822409034593205,51.67807531364681,100.0,90.18561956280695
2026-03-09,0.2025947202257608,0.32237501709682065,0.2618107091399523,0.26285663600258163,0.2241939661980757,-0.06026191577682083,0.16419960281585752,0.5992063492063492,0.12845960193656655,0.5149974945154223,252.0,False,0.059518381094239015,0.04748881949699235,-0.000640486758364256,0.7420634920634921,-0.005453870826635399,0.013509191769941475,-0.032216282596424506,0.005453870826635399,0.032216282596424506,0.06604631750826728,0.07236449464922856,0.8849206349206349,0.39078050800065084,-0.041749137636344136,0.028749958634285422,0.4019120923626046,33176.0,12171.0,21849.0,11327.0,0.5184218957389354,1.0977249224405377,126.2,150.8,21849.0,11327.0,5802.0,6369.0,277.0,0.0337645579335027,164.2,95.8,260.0,188.8,74.2,263.0,,,,,,,11,8200.0,277.0,0.0337645579335027,126.2,150.8,68.26737751690233,11.251061331980166,61.65852152887773,100.0,71.38285912554204
2026-03-10,0.1775249464903447,0.16428994140604816,0.2710632622783601,0.2692584234257199,0.22562012465097306,-0.09173347693537517,0.10505839797646092,0.3531746031746032,-0.4503016060888743,0.2829342556225787,252.0,False,-0.10496848201967171,0.0081228146441642,0.007143951393211334,0.8015873015873016,0.017823408119634898,0.02190277625853798,0.025500396452970753,0.017823408119634898,0.025500396452970753,0.046106850589432424,0.07236449464922856,0.6150793650793651,0.6400081745898751,-0.024669841435444595,0.04708578900008176,-0.644914998315394,24570.0,10811.0,19640.0,4930.0,0.2510183299389002,0.39066117828659636,77.2,161.6,19640.0,4930.0,7774.0,3037.0,238.8,0.0285984955179403,80.0,159.6,239.6,69.0,158.0,227.0,,,,,,,10,8400.0,238.8,0.0285984955179403,77.2,161.6,83.45057127310194,55.49789947001284,48.48108309402401,100.0,88.11916870551039
2026-03-13,0.21011544112317,0.2168019202241003,0.2699517502036144,0.26560604472477667,0.2281408341543348,-0.05549060360160668,0.1819414659785577,0.6706349206349206,0.31776482887433066,0.597066535690976,252.0,False,-0.048804124500676366,0.00379122981004687,0.024110569225284262,0.7738095238095238,-0.016262939262352227,-0.004190192704155216,0.014796964508684951,0.016262939262352227,0.014796964508684951,0.046106850589432424,0.07236449464922856,0.6150793650793651,0.4085476279798015,-0.040531576564920346,0.030057096411101325,-0.06594799836767694,4402.0,3924.0,2047.0,2355.0,1.1504640937957988,1.1836393989983305,226.2,286.6,2047.0,2355.0,1797.0,2127.0,512.8,0.0624277737561966,228.0,1108.0,1336.0,199.0,271.4,470.4,,,,,,,35,8200.0,512.8,0.0624277737561966,226.2,286.6,48.96839297572816,49.15088054888895,36.30627176163432,100.0,67.30973721971777
2026-03-16,0.2016117669099142,0.20937209537548807,0.2644749806714731,0.2624311962298101,0.212664242411187,-0.060819429319895896,0.1618807528727516,0.6031746031746031,0.12485805827773788,0.5206695282442102,252.0,False,-0.05305910085432203,-0.0014149735534827457,0.039628178361536454,0.7420634920634921,-0.0003580223085797307,0.0009121306390482697,0.004923719508981739,0.0003580223085797307,0.004923719508981739,0.046106850589432424,0.07236449464922856,0.6150793650793651,0.40353498173926666,-0.0408750876648879,0.02968831299147534,-0.5310536180800568,7921.0,5785.0,4009.0,3912.0,0.9758044400099776,1.250097238428627,199.0,271.4,4009.0,3912.0,2571.0,3214.0,470.4,0.0572865488150994,210.0,250.4,460.4,132.8,372.0,504.8,,,,,,,32,8200.0,470.4,0.0572865488150994,199.0,271.4,55.18347832743632,50.666994840937285,20.032401593501355,100.0,61.304640134724124
2026-03-17,0.2117394175850493,0.2521593649849902,0.27356631059785647,0.2741112242716022,0.21821430106830889,-0.06237180668655293,0.18577253065429036,0.6944444444444444,0.37130748382211126,0.6233483938563584,252.0,False,-0.02195185928661203,0.010480268928848513,0.062170694708205465,0.8412698412698413,-0.02332074023817532,-0.03954840197163867,-0.02776142231295109,0.02332074023817532,0.02776142231295109,0.046106850589432424,0.06917192481031509,0.6150793650793651,0.07713976622650097,-0.06324259060141779,0.005675219317916147,-0.7675149636042868,5701.0,5675.0,2354.0,3347.0,1.4218351741716229,2.070887445887446,220.0,255.0,2354.0,3347.0,1848.0,3827.0,475.0,0.0592279894669941,222.2,247.6,469.8,235.2,204.0,439.2,,,,,,,31,8000.0,475.0,0.0592279894669941,220.0,255.0,51.38598409655365,63.78577543964665,38.93894518154162,100.0,67.47692520357953
2026-03-18,0.1958441484791312,0.27425897154503653,0.28406571228384986,0.27691063058951515,0.21757726097981486,-0.08106648211038395,0.14827457091632898,0.5476190476190477,-0.00018041443021427135,0.4713643849548097,252.0,False,-0.002651659044478616,0.014053994586933516,0.06154281408392587,0.8531746031746031,0.009568487437724649,-0.014328415815136775,-0.013076013759215965,0.009568487437724649,0.013076013759215965,0.047862890184265705,0.06783582834305046,0.6507936507936508,0.2138455708451606,-0.05427923909739185,0.01585977367112501,-1.3813019625658693,6763.0,6110.0,3981.0,2782.0,0.6988193921125345,1.0265339966832505,182.4,253.8,3981.0,2782.0,3015.0,3095.0,436.2000000000001,0.0538745004257839,154.0,327.8,481.8,123.6,373.4,497.0,,,,,,,30,8100.0,436.2000000000001,0.0538745004257839,182.4,253.8,62.926864842818475,48.12041220733388,26.894214922356632,100.0,77.44910963701196
2026-03-19,0.2127990393832722,0.23494925181672077,0.23279155710417648,0.2866713151914216,0.22362359231864273,-0.0738722758081494,0.1882722464667414,0.7182539682539683,0.40681232701241055,0.6365275398223907,252.0,False,-0.05172206337470081,0.01741289176570171,0.02553570640986591,0.8849206349206349,-0.02314065414265265,-0.03679265132438536,-0.052796475381533536,0.02314065414265265,0.052796475381533536,0.06053331881853352,0.060628400747356315,0.8214285714285714,0.050903623927563105,-0.07616383614096534,0.0044413687134456925,-0.9666742876140956,12346.0,4976.0,4347.0,7999.0,1.8401196227283183,2.408219178082192,206.6,248.6,4347.0,7999.0,1460.0,3516.0,455.2,0.0575529795596016,210.0,208.4,418.4,160.2,317.2,477.4,,,,,,,29,7900.0,455.2,0.0575529795596016,206.6,248.6,53.91882542956463,66.92604585018252,42.85333074472501,100.0,68.47558107403833
2026-03-20,0.2247897300590661,0.23442224450537705,0.2418222133618262,0.2897293178547694,0.22647788788654566,-0.0649395877957033,0.2165590551514629,0.8055555555555556,0.698172435283298,0.7568909107307903,252.0,False,-0.05530707334939236,0.02412327312999274,0.02791450294003961,0.8888888888888888,-0.015905433475399744,-0.029479628246234624,-0.0524522464661169,0.015905433475399744,0.0524522464661169,0.057116097240218044,0.0732611118263331,0.7619047619047619,0.002380223178467454,-0.09085785078739372,0.00023849916519513847,-0.47664969409987035,14359.0,5923.0,4955.0,9404.0,1.8978809283551967,2.394269340974212,204.0,261.2,4955.0,9404.0,1745.0,4178.0,465.2,0.0597679597612082,169.4,300.0,469.4,126.8,550.0,676.8,,,,,,,28,7800.0,465.2,0.0597679597612082,204.0,261.2,47.91725129380401,73.14090232166353,43.78548761672127,100.0,62.939125803226595
2026-03-23,0.3248897207175524,0.3337542231640529,0.31855944515245527,0.31484896334343226,0.24806567414016892,0.010040757374120135,0.4527013560128378,0.9841269841269841,3.0353525490922784,1.0,252.0,False,0.018905259820620635,0.05241776711362217,0.051002793560139426,0.9166666666666666,-0.048092869542359584,-0.08491075779165835,-0.09769949325151905,0.048092869542359584,0.09769949325151905,0.11773969891851599,0.13509253623814477,0.9801587301587301,0.04271429158951944,-0.13458110556493608,0.006987364074125368,0.9580038591833949,20975.0,4812.0,5238.0,15737.0,3.0043909889270712,1.8642857142857143,292.2,311.8,5238.0,15737.0,1680.0,3132.0,604.0,0.0815212975469593,316.0,218.6,534.6,307.6,159.4,467.0,,,,,,,25,7400.0,604.0,0.0815212975469593,292.2,311.8,15.103942742825504,42.56229516079085,79.5384078334567,100.0,41.40694938694409
2026-03-24,0.2321894854130338,0.46296576243190274,0.35403703237241546,0.3104766847361132,0.25309521377966987,-0.07828719932307937,0.2340155528354521,0.8690476190476191,0.8507546545858297,0.8254162362269665,252.0,False,0.15248907769578957,0.036365460464510946,0.04684572939335946,0.9126984126984127,0.025880326087349692,-0.03898953910114922,-0.05224532123509584,0.025880326087349692,0.05224532123509584,0.10167726556896706,0.13509253623814477,0.9523809523809523,0.20202816634603107,-0.11218378237480287,0.0330485254222046,-0.6666844157385725,26375.0,7465.0,17974.0,8401.0,0.4673973517302771,1.0121293800539084,195.0,239.2,17974.0,8401.0,3710.0,3755.0,434.2,0.0571251380880489,249.0,210.0,459.0,241.2,171.0,412.2,,,,,,,24,7600.0,434.2,0.0571251380880489,195.0,239.2,50.04983584180485,21.45209049756619,63.447454128424894,100.0,62.48455302101142
2026-03-25,0.2073307480822827,0.4950925331185674,0.38074234475721586,0.32134693474376946,0.25511859238407186,-0.11401618666148677,0.17537219641577342,0.6666666666666666,0.2671665129995291,0.583259120219302,252.0,False,0.17374559837479792,0.044436304154254314,0.05849029874118783,0.9166666666666666,0.019777243799972144,-0.004143877615980451,-0.04266162609496027,0.019777243799972144,0.04266162609496027,0.08843710162035912,0.13509253623814477,0.9365079365079365,0.32692353228794147,-0.09462522458926026,0.05347937796668112,-0.47423233083361965,26542.0,8463.0,19856.0,6686.0,0.33672441579371476,0.9653971202972597,134.8,254.4,19856.0,6686.0,4306.0,4157.0,389.2000000000001,0.0502117038708256,120.0,272.4,392.4,96.6,331.6,428.2000000000001,,,,,,,23,7800.0,389.2000000000001,0.0502117038708256,134.8,254.4,60.993497849541335,13.654833297206018,62.05771667814526,100.0,77.5
2026-03-26,0.2266635087160894,0.48233603892407023,0.3591664664938231,0.31920949391740916,0.25630444012691966,-0.09254598520131976,0.22097941923405337,0.8174603174603174,0.7225791552970928,0.7715858842564232,252.0,False,0.16312654500666107,0.03253817872598758,0.04995107049168929,0.9126984126984127,-0.014424215025093834,0.031079238863178427,-0.0341193710748966,0.014424215025093834,0.0341193710748966,0.08677552166840719,0.13499077883879385,0.9285714285714286,0.23403158608822927,-0.10768454502808078,0.03828376489438767,-1.40126603971245,24481.0,8131.0,8942.0,15539.0,1.7377544173562962,1.189283791060851,185.8,223.2,8942.0,15539.0,3714.0,4417.0,409.0,0.0535384027821538,160.0,260.2,420.2,251.8,158.2,410.0,,,,,,,22,7600.0,409.0,0.0535384027821538,185.8,223.2,54.11887676123731,20.11217997507043,48.70976974063473,100.0,67.37256305052327
2026-03-27,0.2090623526645793,0.4934811641849582,0.3733713378938256,0.318250678266499,0.2576820722019723,-0.10918832560191971,0.17945716273350956,0.6785714285714286,0.3102766401936605,0.6001272485612789,252.0,False,0.1752304859184592,0.02852136041172959,0.05264463354172233,0.9087301587301587,0.013998119375244311,0.019136816008205715,-0.004769282763284033,0.013998119375244311,0.004769282763284033,0.058014221544546274,0.11801739454874727,0.7896825396825397,0.32287916370852615,-0.09519380676900835,0.0528177849807574,-1.6180882264501817,29822.0,8048.0,17197.0,12625.0,0.7341396755248009,0.9089184060721063,186.2,188.4,17197.0,12625.0,4216.0,3832.0,374.6,0.0483584894083354,153.0,247.8,400.8,179.0,186.0,365.0,,,,,,,21,7700.0,374.6,0.0483584894083354,186.2,188.4,61.626236042988275,18.81863776334694,51.03228168756581,100.0,76.61818432263127
2026-03-30,0.2151354765981398,0.25114392019626924,0.3750004725539612,0.31633496654154825,0.2565436514366281,-0.10119948994340844,0.19378405177369032,0.75,0.45539683855133695,0.6592875412720793,252.0,False,-0.065191046345279,0.0014860031981159816,0.05390377031173815,0.9047619047619048,0.0027906179005336984,0.0021608578378036203,0.04843003477828134,0.0027906179005336984,0.04843003477828134,0.057425427675715124,0.11773969891851599,0.753968253968254,0.3408394569788368,-0.09266883840966422,0.0557557971375251,-1.38006688854512,26919.0,10687.0,21330.0,5589.0,0.2620253164556962,0.7901172529313233,126.4,230.8,21330.0,5589.0,5970.0,4717.0,357.20000000000005,0.0459839359265089,132.0,230.2,362.2,83.0,306.6,389.6,,,,,,,18,7800.0,357.20000000000005,0.0459839359265089,126.4,230.8,60.56448004082839,52.145094402469084,32.834002018010274,100.0,71.96590818981352
2026-03-31,0.2315065505972123,0.27089737446174617,0.3697381842501523,0.3167610538007524,0.258970065112442,-0.08525450320354011,0.23240446578453886,0.8650793650793651,0.8393428430214279,0.8187635441284028,252.0,False,-0.04586367933900626,0.00628436906463925,0.042649829529150196,0.9047619047619048,-0.0190629676237688,-0.0025559547649977032,0.0024988498336286913,0.0190629676237688,0.0024988498336286913,0.034896669757222165,0.10167726556896706,0.34523809523809523,0.22252089233666714,-0.10730760053592125,0.03562995855808615,-1.3832470620577864,25147.0,8316.0,10389.0,14758.0,1.4205409567812108,1.2475675675675675,170.6,195.0,10389.0,14758.0,3700.0,4616.0,365.6,0.0479799452228083,245.0,121.0,366.0,221.6,116.0,337.6,,,,,,,17,7600.0,365.6,0.0479799452228083,170.6,195.0,55.61960715134989,69.73058159712076,46.64254782203397,100.0,63.91723914806579
